"Country","Commodity","Indicator","Measure","Time","Unit","Value"
"Türkiye","Maize","Consumption price","Euro",2017,"Euro",182353720.9
"Türkiye","Maize","Consumption price","Euro",2018,"Euro",148817293.95
"Türkiye","Maize","Consumption price","Euro",2019,"Euro",160996426.59
"Türkiye","Maize","Consumption price","Euro",2020,"Euro",151205234.83
"United Kingdom","Maize","Consumption price","Euro",2017,"Euro",37697501.267
"United Kingdom","Maize","Consumption price","Euro",2018,"Euro",37295017.035
"United Kingdom","Maize","Consumption price","Euro",2019,"Euro",37621441.261
"United Kingdom","Maize","Consumption price","Euro",2020,"Euro",37140192.564
"United States","Maize","Consumption price","Euro",2005,"Euro",63352353.342
"United States","Maize","Consumption price","Euro",2006,"Euro",95347461.412
"United States","Maize","Consumption price","Euro",2007,"Euro",120782244.44
"United States","Maize","Consumption price","Euro",2008,"Euro",109323410.32
"United States","Maize","Consumption price","Euro",2009,"Euro",100596460.38
"United States","Maize","Consumption price","Euro",2010,"Euro",153972794.6
"United States","Maize","Consumption price","Euro",2011,"Euro",176099208.97
"United States","Maize","Consumption price","Euro",2012,"Euro",211030163.06
"United States","Maize","Consumption price","Euro",2013,"Euro",132264631.1
"United States","Maize","Consumption price","Euro",2014,"Euro",109784161.23
"United States","Maize","Consumption price","Euro",2015,"Euro",128112612
"United States","Maize","Consumption price","Euro",2016,"Euro",119614873.47
"United States","Maize","Consumption price","Euro",2017,"Euro",117343116.28
"United States","Maize","Consumption price","Euro",2018,"Euro",120420162.01
"United States","Maize","Consumption price","Euro",2019,"Euro",125202527.66
"United States","Maize","Consumption price","Euro",2020,"Euro",156497768.62
"Argentina","Maize","Consumption price","Euro",2005,"Euro",35857018.765
"Argentina","Maize","Consumption price","Euro",2006,"Euro",53453155.254
"Argentina","Maize","Consumption price","Euro",2007,"Euro",63971721.788
"Argentina","Maize","Consumption price","Euro",2008,"Euro",67905103.616
"Argentina","Maize","Consumption price","Euro",2009,"Euro",55881747.992
"Argentina","Maize","Consumption price","Euro",2010,"Euro",78045421.899
"Argentina","Maize","Consumption price","Euro",2011,"Euro",84270405.598
"Argentina","Maize","Consumption price","Euro",2012,"Euro",72983882.759
"Argentina","Maize","Consumption price","Euro",2013,"Euro",77721790.172
"Argentina","Maize","Consumption price","Euro",2014,"Euro",63771457.239
"Argentina","Maize","Consumption price","Euro",2015,"Euro",51998827.614
"Argentina","Maize","Consumption price","Euro",2016,"Euro",100841711.05
"Argentina","Maize","Consumption price","Euro",2017,"Euro",76485759.63
"Argentina","Maize","Consumption price","Euro",2018,"Euro",93762830.73
"Argentina","Maize","Consumption price","Euro",2019,"Euro",85669263.88
"Argentina","Maize","Consumption price","Euro",2020,"Euro",98390450.712
"Brazil","Maize","Consumption price","Euro",2005,"Euro",95259311.632
"Brazil","Maize","Consumption price","Euro",2006,"Euro",96147335.305
"Brazil","Maize","Consumption price","Euro",2007,"Euro",125350345.55
"Brazil","Maize","Consumption price","Euro",2008,"Euro",147539136.49
"Brazil","Maize","Consumption price","Euro",2009,"Euro",105327932.15
"Brazil","Maize","Consumption price","Euro",2010,"Euro",124319961.24
"Brazil","Maize","Consumption price","Euro",2011,"Euro",185106633.52
"Brazil","Maize","Consumption price","Euro",2012,"Euro",176276431.76
"Brazil","Maize","Consumption price","Euro",2013,"Euro",152145142.8
"Brazil","Maize","Consumption price","Euro",2014,"Euro",104106747.82
"Brazil","Maize","Consumption price","Euro",2015,"Euro",93298435.777
"Brazil","Maize","Consumption price","Euro",2016,"Euro",146483501.09
"Brazil","Maize","Consumption price","Euro",2017,"Euro",96502741.443
"Brazil","Maize","Consumption price","Euro",2018,"Euro",99356431.178
"Brazil","Maize","Consumption price","Euro",2019,"Euro",105961594.63
"Brazil","Maize","Consumption price","Euro",2020,"Euro",131183466.25
"Chile","Maize","Consumption price","Euro",2005,"Euro",106659819.58
"Chile","Maize","Consumption price","Euro",2006,"Euro",110278225.34
"Chile","Maize","Consumption price","Euro",2007,"Euro",137935231.37
"Chile","Maize","Consumption price","Euro",2008,"Euro",177752812.99
"Chile","Maize","Consumption price","Euro",2009,"Euro",134459962.07
"Chile","Maize","Consumption price","Euro",2010,"Euro",150760223.55
"Chile","Maize","Consumption price","Euro",2011,"Euro",213098952.11
"Chile","Maize","Consumption price","Euro",2012,"Euro",204183240.86
"Chile","Maize","Consumption price","Euro",2013,"Euro",187398086.06
"Chile","Maize","Consumption price","Euro",2014,"Euro",176364178.33
"Chile","Maize","Consumption price","Euro",2015,"Euro",162008146.97
"Chile","Maize","Consumption price","Euro",2016,"Euro",170004895.05
"Chile","Maize","Consumption price","Euro",2017,"Euro",173707151.5
"Chile","Maize","Consumption price","Euro",2018,"Euro",170993264.05
"Chile","Maize","Consumption price","Euro",2019,"Euro",162731232.55
"Chile","Maize","Consumption price","Euro",2020,"Euro",180497577.54
"China (People's Republic of)","Maize","Consumption price","Euro",2005,"Euro",100747281.21
"China (People's Republic of)","Maize","Consumption price","Euro",2006,"Euro",109585085.91
"China (People's Republic of)","Maize","Consumption price","Euro",2007,"Euro",143574072.53
"China (People's Republic of)","Maize","Consumption price","Euro",2008,"Euro",142657658.91
"China (People's Republic of)","Maize","Consumption price","Euro",2009,"Euro",172837675.76
"China (People's Republic of)","Maize","Consumption price","Euro",2010,"Euro",208856756.66
"China (People's Republic of)","Maize","Consumption price","Euro",2011,"Euro",236048794.95
"China (People's Republic of)","Maize","Consumption price","Euro",2012,"Euro",274095398.76
"China (People's Republic of)","Maize","Consumption price","Euro",2013,"Euro",266665062.31
"China (People's Republic of)","Maize","Consumption price","Euro",2014,"Euro",273699928.16
"China (People's Republic of)","Maize","Consumption price","Euro",2015,"Euro",270351607.01
"China (People's Republic of)","Maize","Consumption price","Euro",2016,"Euro",209551297.25
"China (People's Republic of)","Maize","Consumption price","Euro",2017,"Euro",215607597.34
"China (People's Republic of)","Maize","Consumption price","Euro",2018,"Euro",224889605.01
"China (People's Republic of)","Maize","Consumption price","Euro",2019,"Euro",231653426.34
"China (People's Republic of)","Maize","Consumption price","Euro",2020,"Euro",293801616.13
"Colombia","Maize","Consumption price","Euro",2005,"Euro",175304021.84
"Colombia","Maize","Consumption price","Euro",2006,"Euro",185469629.88
"Colombia","Maize","Consumption price","Euro",2007,"Euro",224739891.58
"Colombia","Maize","Consumption price","Euro",2008,"Euro",242637474.24
"Colombia","Maize","Consumption price","Euro",2009,"Euro",229834277.93
"Colombia","Maize","Consumption price","Euro",2010,"Euro",262950794.4
"Colombia","Maize","Consumption price","Euro",2011,"Euro",311674983.52
"Colombia","Maize","Consumption price","Euro",2012,"Euro",319391590.38
"Colombia","Maize","Consumption price","Euro",2013,"Euro",282317013.18
"Colombia","Maize","Consumption price","Euro",2014,"Euro",246868853.89
"Colombia","Maize","Consumption price","Euro",2015,"Euro",289528232.85
"Colombia","Maize","Consumption price","Euro",2016,"Euro",304637469.33
"Colombia","Maize","Consumption price","Euro",2017,"Euro",277207730.63
"Colombia","Maize","Consumption price","Euro",2018,"Euro",267166952.48
"Colombia","Maize","Consumption price","Euro",2019,"Euro",270855326.41
"Colombia","Maize","Consumption price","Euro",2020,"Euro",232774799.35
"India","Maize","Consumption price","Euro",2005,"Euro",97630878.683
"India","Maize","Consumption price","Euro",2006,"Euro",121638345.64
"India","Maize","Consumption price","Euro",2007,"Euro",112728130.75
"India","Maize","Consumption price","Euro",2008,"Euro",110723016.32
"India","Maize","Consumption price","Euro",2009,"Euro",130614564.37
"India","Maize","Consumption price","Euro",2010,"Euro",149555039.18
"India","Maize","Consumption price","Euro",2011,"Euro",151886992.98
"India","Maize","Consumption price","Euro",2012,"Euro",175067752.44
"India","Maize","Consumption price","Euro",2013,"Euro",159178620.85
"India","Maize","Consumption price","Euro",2014,"Euro",155470409.78
"India","Maize","Consumption price","Euro",2015,"Euro",190999858.23
"India","Maize","Consumption price","Euro",2016,"Euro",188180551.57
"India","Maize","Consumption price","Euro",2017,"Euro",174036818.42
"India","Maize","Consumption price","Euro",2018,"Euro",193614737.7
"India","Maize","Consumption price","Euro",2019,"Euro",226356888.69
"India","Maize","Consumption price","Euro",2020,"Euro",166207786.05
"Indonesia","Maize","Consumption price","Euro",2005,"Euro",138533771.22
"Indonesia","Maize","Consumption price","Euro",2006,"Euro",156663033.82
"Indonesia","Maize","Consumption price","Euro",2007,"Euro",178910993.41
"Indonesia","Maize","Consumption price","Euro",2008,"Euro",176909124.12
"Indonesia","Maize","Consumption price","Euro",2009,"Euro",189418686.08
"Indonesia","Maize","Consumption price","Euro",2010,"Euro",244020236.09
"Indonesia","Maize","Consumption price","Euro",2011,"Euro",255041076.25
"Indonesia","Maize","Consumption price","Euro",2012,"Euro",267856409.23
"Indonesia","Maize","Consumption price","Euro",2013,"Euro",251261358.01
"Indonesia","Maize","Consumption price","Euro",2014,"Euro",270273114.45
"Indonesia","Maize","Consumption price","Euro",2015,"Euro",254424951.22
"Indonesia","Maize","Consumption price","Euro",2016,"Euro",278219285.46
"Indonesia","Maize","Consumption price","Euro",2017,"Euro",283319189.79
"Indonesia","Maize","Consumption price","Euro",2018,"Euro",269759003.92
"Indonesia","Maize","Consumption price","Euro",2019,"Euro",271456698.68
"Indonesia","Maize","Consumption price","Euro",2020,"Euro",222435838.11
"Kazakhstan","Maize","Consumption price","Euro",2005,"Euro",83271569.808
"Kazakhstan","Maize","Consumption price","Euro",2006,"Euro",85621730.815
"Kazakhstan","Maize","Consumption price","Euro",2007,"Euro",89899479.496
"Kazakhstan","Maize","Consumption price","Euro",2008,"Euro",120910793.34
"Kazakhstan","Maize","Consumption price","Euro",2009,"Euro",113601586.84
"Kazakhstan","Maize","Consumption price","Euro",2010,"Euro",115503467.56
"Kazakhstan","Maize","Consumption price","Euro",2011,"Euro",132893788.66
"Kazakhstan","Maize","Consumption price","Euro",2012,"Euro",150960205.79
"Kazakhstan","Maize","Consumption price","Euro",2013,"Euro",151190188.61
"Kazakhstan","Maize","Consumption price","Euro",2014,"Euro",123288724.16
"Kazakhstan","Maize","Consumption price","Euro",2015,"Euro",140289504.7
"Kazakhstan","Maize","Consumption price","Euro",2016,"Euro",103230174.31
"Kazakhstan","Maize","Consumption price","Euro",2017,"Euro",101892065.02
"Kazakhstan","Maize","Consumption price","Euro",2018,"Euro",96323246.905
"Kazakhstan","Maize","Consumption price","Euro",2019,"Euro",136731121.58
"Kazakhstan","Maize","Consumption price","Euro",2020,"Euro",155557347.21
"Philippines","Maize","Consumption price","Euro",2005,"Euro",110228742.48
"Philippines","Maize","Consumption price","Euro",2006,"Euro",141601163.39
"Philippines","Maize","Consumption price","Euro",2007,"Euro",159890634.48
"Philippines","Maize","Consumption price","Euro",2008,"Euro",165890243.51
"Philippines","Maize","Consumption price","Euro",2009,"Euro",158101518.22
"Philippines","Maize","Consumption price","Euro",2010,"Euro",188745066.26
"Philippines","Maize","Consumption price","Euro",2011,"Euro",198613238.46
"Philippines","Maize","Consumption price","Euro",2012,"Euro",229281304.57
"Philippines","Maize","Consumption price","Euro",2013,"Euro",206238759.84
"Philippines","Maize","Consumption price","Euro",2014,"Euro",216119821.96
"Philippines","Maize","Consumption price","Euro",2015,"Euro",237892227.99
"Philippines","Maize","Consumption price","Euro",2016,"Euro",224313112.07
"Philippines","Maize","Consumption price","Euro",2017,"Euro",204157141.65
"Philippines","Maize","Consumption price","Euro",2018,"Euro",220727576.48
"Philippines","Maize","Consumption price","Euro",2019,"Euro",224209647.62
"Philippines","Maize","Consumption price","Euro",2020,"Euro",215937767.34
"Russia","Maize","Consumption price","Euro",2005,"Euro",68028227.443
"Russia","Maize","Consumption price","Euro",2006,"Euro",100029976.35
"Russia","Maize","Consumption price","Euro",2007,"Euro",147548221.92
"Russia","Maize","Consumption price","Euro",2008,"Euro",158378018.86
"Russia","Maize","Consumption price","Euro",2009,"Euro",98793815.834
"Russia","Maize","Consumption price","Euro",2010,"Euro",116365682.99
"Russia","Maize","Consumption price","Euro",2011,"Euro",144723944.78
"Russia","Maize","Consumption price","Euro",2012,"Euro",169166315.55
"Russia","Maize","Consumption price","Euro",2013,"Euro",155606111.37
"Russia","Maize","Consumption price","Euro",2014,"Euro",113247164.85
"Russia","Maize","Consumption price","Euro",2015,"Euro",115553558.62
"Russia","Maize","Consumption price","Euro",2016,"Euro",112587191.63
"Russia","Maize","Consumption price","Euro",2017,"Euro",106923532.95
"Russia","Maize","Consumption price","Euro",2018,"Euro",106715983.87
"Russia","Maize","Consumption price","Euro",2019,"Euro",138866674.51
"Russia","Maize","Consumption price","Euro",2020,"Euro",132019568.21
"South Africa","Maize","Consumption price","Euro",2005,"Euro",79638397.242
"South Africa","Maize","Consumption price","Euro",2006,"Euro",115372849.11
"South Africa","Maize","Consumption price","Euro",2007,"Euro",155394190.38
"South Africa","Maize","Consumption price","Euro",2008,"Euro",132078573.04
"South Africa","Maize","Consumption price","Euro",2009,"Euro",117612065.57
"South Africa","Maize","Consumption price","Euro",2010,"Euro",115033785.27
"South Africa","Maize","Consumption price","Euro",2011,"Euro",165464877.07
"South Africa","Maize","Consumption price","Euro",2012,"Euro",204902491.61
"South Africa","Maize","Consumption price","Euro",2013,"Euro",161558223.65
"South Africa","Maize","Consumption price","Euro",2014,"Euro",148731659.53
"South Africa","Maize","Consumption price","Euro",2015,"Euro",167806716.69
"South Africa","Maize","Consumption price","Euro",2016,"Euro",217828998.49
"South Africa","Maize","Consumption price","Euro",2017,"Euro",142006020.12
"South Africa","Maize","Consumption price","Euro",2018,"Euro",139669855.93
"South Africa","Maize","Consumption price","Euro",2019,"Euro",169754516.23
"South Africa","Maize","Consumption price","Euro",2020,"Euro",159259605.14
"Ukraine","Maize","Consumption price","Euro",2005,"Euro",53869479.445
"Ukraine","Maize","Consumption price","Euro",2006,"Euro",81657521.082
"Ukraine","Maize","Consumption price","Euro",2007,"Euro",120580723.18
"Ukraine","Maize","Consumption price","Euro",2008,"Euro",93847229.984
"Ukraine","Maize","Consumption price","Euro",2009,"Euro",78463331.903
"Ukraine","Maize","Consumption price","Euro",2010,"Euro",118561889.22
"Ukraine","Maize","Consumption price","Euro",2011,"Euro",123305306.16
"Ukraine","Maize","Consumption price","Euro",2012,"Euro",147523102.44
"Ukraine","Maize","Consumption price","Euro",2013,"Euro",114073750.23
"Ukraine","Maize","Consumption price","Euro",2014,"Euro",110625858.45
"Ukraine","Maize","Consumption price","Euro",2015,"Euro",123378248.84
"Ukraine","Maize","Consumption price","Euro",2016,"Euro",124929603.97
"Ukraine","Maize","Consumption price","Euro",2017,"Euro",122373066.87
"Ukraine","Maize","Consumption price","Euro",2018,"Euro",124962488.64
"Ukraine","Maize","Consumption price","Euro",2019,"Euro",127357515.73
"Ukraine","Maize","Consumption price","Euro",2020,"Euro",151975771.19
"Viet Nam","Maize","Consumption price","Euro",2005,"Euro",128805279.71
"Viet Nam","Maize","Consumption price","Euro",2006,"Euro",114578142.38
"Viet Nam","Maize","Consumption price","Euro",2007,"Euro",145964529.42
"Viet Nam","Maize","Consumption price","Euro",2008,"Euro",166500915.62
"Viet Nam","Maize","Consumption price","Euro",2009,"Euro",166515103.46
"Viet Nam","Maize","Consumption price","Euro",2010,"Euro",200039811.15
"Viet Nam","Maize","Consumption price","Euro",2011,"Euro",216668706.22
"Viet Nam","Maize","Consumption price","Euro",2012,"Euro",244124498.02
"Viet Nam","Maize","Consumption price","Euro",2013,"Euro",186271478.43
"Viet Nam","Maize","Consumption price","Euro",2014,"Euro",213443271.4
"Viet Nam","Maize","Consumption price","Euro",2015,"Euro",308913632.12
"Viet Nam","Maize","Consumption price","Euro",2016,"Euro",317103411.98
"Viet Nam","Maize","Consumption price","Euro",2017,"Euro",226171987.54
"Viet Nam","Maize","Consumption price","Euro",2018,"Euro",214013353.34
"Viet Nam","Maize","Consumption price","Euro",2019,"Euro",239789918.31
"Viet Nam","Maize","Consumption price","Euro",2020,"Euro",249414992.67
"European Union","Maize","Consumption price","Euro",2005,"Euro",107462234.68
"European Union","Maize","Consumption price","Euro",2006,"Euro",127247724.54
"European Union","Maize","Consumption price","Euro",2007,"Euro",192349056.5
"European Union","Maize","Consumption price","Euro",2008,"Euro",161259617.47
"European Union","Maize","Consumption price","Euro",2009,"Euro",122676137.38
"European Union","Maize","Consumption price","Euro",2010,"Euro",161790515.86
"European Union","Maize","Consumption price","Euro",2011,"Euro",207197788.52
"European Union","Maize","Consumption price","Euro",2012,"Euro",235128063.57
"European Union","Maize","Consumption price","Euro",2013,"Euro",215894432.76
"European Union","Maize","Consumption price","Euro",2014,"Euro",168621012.54
"European Union","Maize","Consumption price","Euro",2015,"Euro",167109127.12
"European Union","Maize","Consumption price","Euro",2016,"Euro",162517786.16
"European Union","Maize","Consumption price","Euro",2017,"Euro",165378456.02
"European Union","Maize","Consumption price","Euro",2018,"Euro",166402563.1
"European Union","Maize","Consumption price","Euro",2019,"Euro",162012350.87
"European Union","Maize","Consumption price","Euro",2020,"Euro",168754529.82
"Australia","Oats","Consumption price","Euro",2005,"Euro",90302327.327
"Australia","Oats","Consumption price","Euro",2006,"Euro",193303896.66
"Australia","Oats","Consumption price","Euro",2007,"Euro",114344059.52
"Australia","Oats","Consumption price","Euro",2008,"Euro",123590441.73
"Australia","Oats","Consumption price","Euro",2009,"Euro",89862205.688
"Australia","Oats","Consumption price","Euro",2010,"Euro",135547279.91
"Australia","Oats","Consumption price","Euro",2011,"Euro",149752888.6
"Australia","Oats","Consumption price","Euro",2012,"Euro",190303004.05
"Australia","Oats","Consumption price","Euro",2013,"Euro",178132542.14
"Australia","Oats","Consumption price","Euro",2014,"Euro",169948175.6
"Australia","Oats","Consumption price","Euro",2015,"Euro",169445350.86
"Australia","Oats","Consumption price","Euro",2016,"Euro",159792398.64
"Australia","Oats","Consumption price","Euro",2017,"Euro",173034238.32
"Australia","Oats","Consumption price","Euro",2018,"Euro",232346782.22
"Australia","Oats","Consumption price","Euro",2019,"Euro",230809556.19
"Australia","Oats","Consumption price","Euro",2020,"Euro",122199004.11
"Canada","Oats","Consumption price","Euro",2005,"Euro",74093349.113
"Canada","Oats","Consumption price","Euro",2006,"Euro",105536308.3
"Canada","Oats","Consumption price","Euro",2007,"Euro",120446965.13
"Canada","Oats","Consumption price","Euro",2008,"Euro",121879926.12
"Canada","Oats","Consumption price","Euro",2009,"Euro",104068680.59
"Canada","Oats","Consumption price","Euro",2010,"Euro",156478613.25
"Canada","Oats","Consumption price","Euro",2011,"Euro",181024616.48
"Canada","Oats","Consumption price","Euro",2012,"Euro",202529155.04
"Canada","Oats","Consumption price","Euro",2013,"Euro",136359462.71
"Canada","Oats","Consumption price","Euro",2014,"Euro",129234830.04
"Canada","Oats","Consumption price","Euro",2015,"Euro",137332629.18
"Canada","Oats","Consumption price","Euro",2016,"Euro",130769913.73
"Canada","Oats","Consumption price","Euro",2017,"Euro",148978734.81
"Canada","Oats","Consumption price","Euro",2018,"Euro",165970007.99
"Canada","Oats","Consumption price","Euro",2019,"Euro",184365385.37
"Canada","Oats","Consumption price","Euro",2020,"Euro",196851510.51
"New Zealand","Oats","Consumption price","Euro",2005,"Euro",181517789.02
"New Zealand","Oats","Consumption price","Euro",2006,"Euro",199825704.27
"New Zealand","Oats","Consumption price","Euro",2007,"Euro",284000112.38
"New Zealand","Oats","Consumption price","Euro",2008,"Euro",205063208.38
"New Zealand","Oats","Consumption price","Euro",2009,"Euro",164795391.65
"New Zealand","Oats","Consumption price","Euro",2010,"Euro",257468167.27
"New Zealand","Oats","Consumption price","Euro",2011,"Euro",234016339.34
"New Zealand","Oats","Consumption price","Euro",2012,"Euro",283993703.51
"New Zealand","Oats","Consumption price","Euro",2013,"Euro",259249437.89
"New Zealand","Oats","Consumption price","Euro",2014,"Euro",256474474.21
"New Zealand","Oats","Consumption price","Euro",2015,"Euro",242906894.71
"New Zealand","Oats","Consumption price","Euro",2016,"Euro",238232058.16
"New Zealand","Oats","Consumption price","Euro",2017,"Euro",201701015.85
"New Zealand","Oats","Consumption price","Euro",2018,"Euro",216868591.23
"New Zealand","Oats","Consumption price","Euro",2019,"Euro",226571031.2
"New Zealand","Oats","Consumption price","Euro",2020,"Euro",227178746.25
"Norway","Oats","Consumption price","Euro",2005,"Euro",188931851.65
"Norway","Oats","Consumption price","Euro",2006,"Euro",193809591
"Norway","Oats","Consumption price","Euro",2007,"Euro",199502593.74
"Norway","Oats","Consumption price","Euro",2008,"Euro",209064549.91
"Norway","Oats","Consumption price","Euro",2009,"Euro",215456060.35
"Norway","Oats","Consumption price","Euro",2010,"Euro",230130408.08
"Norway","Oats","Consumption price","Euro",2011,"Euro",242209995.08
"Norway","Oats","Consumption price","Euro",2012,"Euro",261796281.45
"Norway","Oats","Consumption price","Euro",2013,"Euro",279218444.19
"Norway","Oats","Consumption price","Euro",2014,"Euro",272229681.21
"Norway","Oats","Consumption price","Euro",2015,"Euro",254114378.19
"Norway","Oats","Consumption price","Euro",2016,"Euro",253116824.8
"Norway","Oats","Consumption price","Euro",2017,"Euro",245659227.74
"Norway","Oats","Consumption price","Euro",2018,"Euro",257221396.15
"Norway","Oats","Consumption price","Euro",2019,"Euro",255722975.8
"Norway","Oats","Consumption price","Euro",2020,"Euro",253385629.57
"United Kingdom","Oats","Consumption price","Euro",2017,"Euro",142137287.67
"United Kingdom","Oats","Consumption price","Euro",2018,"Euro",169210849.24
"United Kingdom","Oats","Consumption price","Euro",2019,"Euro",124159749.92
"United Kingdom","Oats","Consumption price","Euro",2020,"Euro",163795860.07
"Russia","Oats","Consumption price","Euro",2005,"Euro",70881538.691
"Russia","Oats","Consumption price","Euro",2006,"Euro",73804063.209
"Russia","Oats","Consumption price","Euro",2007,"Euro",85332293.068
"Russia","Oats","Consumption price","Euro",2008,"Euro",104462928.57
"Russia","Oats","Consumption price","Euro",2009,"Euro",89644570.615
"Russia","Oats","Consumption price","Euro",2010,"Euro",89398476.643
"Russia","Oats","Consumption price","Euro",2011,"Euro",109946416.41
"Russia","Oats","Consumption price","Euro",2012,"Euro",115187952.79
"Russia","Oats","Consumption price","Euro",2013,"Euro",136705679.05
"Russia","Oats","Consumption price","Euro",2014,"Euro",96960195.464
"Russia","Oats","Consumption price","Euro",2015,"Euro",80827161.274
"Russia","Oats","Consumption price","Euro",2016,"Euro",86315048.683
"Russia","Oats","Consumption price","Euro",2017,"Euro",99166633.686
"Russia","Oats","Consumption price","Euro",2018,"Euro",80542910.712
"Russia","Oats","Consumption price","Euro",2019,"Euro",94938475.058
"Russia","Oats","Consumption price","Euro",2020,"Euro",103252184.4
"Ukraine","Oats","Consumption price","Euro",2005,"Euro",52472107.347
"Ukraine","Oats","Consumption price","Euro",2006,"Euro",66133757.414
"Ukraine","Oats","Consumption price","Euro",2007,"Euro",107952727.58
"Ukraine","Oats","Consumption price","Euro",2008,"Euro",109442985.24
"Ukraine","Oats","Consumption price","Euro",2009,"Euro",58313970.443
"Ukraine","Oats","Consumption price","Euro",2010,"Euro",72958235.017
"Ukraine","Oats","Consumption price","Euro",2011,"Euro",142007348.05
"Ukraine","Oats","Consumption price","Euro",2012,"Euro",147084972.85
"Ukraine","Oats","Consumption price","Euro",2013,"Euro",134458872.65
"Ukraine","Oats","Consumption price","Euro",2014,"Euro",94425418.931
"Ukraine","Oats","Consumption price","Euro",2015,"Euro",85231599.152
"Ukraine","Oats","Consumption price","Euro",2016,"Euro",99851667.04
"Ukraine","Oats","Consumption price","Euro",2017,"Euro",110118749.56
"Ukraine","Oats","Consumption price","Euro",2018,"Euro",121679166.61
"Ukraine","Oats","Consumption price","Euro",2019,"Euro",148822265.57
"Ukraine","Oats","Consumption price","Euro",2020,"Euro",151357268.93
"European Union","Oats","Consumption price","Euro",2005,"Euro",90136525
"European Union","Oats","Consumption price","Euro",2006,"Euro",108647525
"European Union","Oats","Consumption price","Euro",2007,"Euro",153958075
"European Union","Oats","Consumption price","Euro",2008,"Euro",150324058.33
"European Union","Oats","Consumption price","Euro",2009,"Euro",94997041.667
"European Union","Oats","Consumption price","Euro",2010,"Euro",109519508.33
"European Union","Oats","Consumption price","Euro",2011,"Euro",179444083.33
"European Union","Oats","Consumption price","Euro",2012,"Euro",186059508.33
"European Union","Oats","Consumption price","Euro",2013,"Euro",162155866.67
"European Union","Oats","Consumption price","Euro",2014,"Euro",135813533.33
"European Union","Oats","Consumption price","Euro",2015,"Euro",138305366.67
"European Union","Oats","Consumption price","Euro",2016,"Euro",139094891.67
"European Union","Oats","Consumption price","Euro",2017,"Euro",138147375
"European Union","Oats","Consumption price","Euro",2018,"Euro",156901933.33
"European Union","Oats","Consumption price","Euro",2019,"Euro",167554408.33
"European Union","Oats","Consumption price","Euro",2020,"Euro",149879258.33
"Australia","Rice","Consumption price","Euro",2005,"Euro",173614598.43
"Australia","Rice","Consumption price","Euro",2006,"Euro",202441827.47
"Australia","Rice","Consumption price","Euro",2007,"Euro",237685536.15
"Australia","Rice","Consumption price","Euro",2008,"Euro",298768435.3
"Australia","Rice","Consumption price","Euro",2009,"Euro",256475887.53
"Australia","Rice","Consumption price","Euro",2010,"Euro",166232895.77
"Australia","Rice","Consumption price","Euro",2011,"Euro",200347558.16
"Australia","Rice","Consumption price","Euro",2012,"Euro",209408831.15
"Australia","Rice","Consumption price","Euro",2013,"Euro",237295774.97
"Australia","Rice","Consumption price","Euro",2014,"Euro",268341219.2
"Australia","Rice","Consumption price","Euro",2015,"Euro",277511675.39
"Australia","Rice","Consumption price","Euro",2016,"Euro",235255889.68
"Australia","Rice","Consumption price","Euro",2017,"Euro",248340253.6
"Australia","Rice","Consumption price","Euro",2018,"Euro",324946319.1
"Australia","Rice","Consumption price","Euro",2019,"Euro",477638270.47
"Australia","Rice","Consumption price","Euro",2020,"Euro",245744437.1
"Japan","Rice","Consumption price","Euro",2005,"Euro",1542349756.2
"Japan","Rice","Consumption price","Euro",2006,"Euro",1427035324.1
"Japan","Rice","Consumption price","Euro",2007,"Euro",1259394435.1
"Japan","Rice","Consumption price","Euro",2008,"Euro",1332585868.4
"Japan","Rice","Consumption price","Euro",2009,"Euro",1608101729.4
"Japan","Rice","Consumption price","Euro",2010,"Euro",1718229989.7
"Japan","Rice","Consumption price","Euro",2011,"Euro",1669602794.3
"Japan","Rice","Consumption price","Euro",2012,"Euro",2127803981.3
"Japan","Rice","Consumption price","Euro",2013,"Euro",1712742239.9
"Japan","Rice","Consumption price","Euro",2014,"Euro",1336426552
"Japan","Rice","Consumption price","Euro",2015,"Euro",1248543365.8
"Japan","Rice","Consumption price","Euro",2016,"Euro",1577589705.6
"Japan","Rice","Consumption price","Euro",2017,"Euro",1654754265.4
"Japan","Rice","Consumption price","Euro",2018,"Euro",1713505630.9
"Japan","Rice","Consumption price","Euro",2019,"Euro",1835706589.4
"Japan","Rice","Consumption price","Euro",2020,"Euro",1809067560.8
"Korea","Rice","Consumption price","Euro",2005,"Euro",1398603612.7
"Korea","Rice","Consumption price","Euro",2006,"Euro",1404628668.9
"Korea","Rice","Consumption price","Euro",2007,"Euro",1473844719.3
"Korea","Rice","Consumption price","Euro",2008,"Euro",1234187675.8
"Korea","Rice","Consumption price","Euro",2009,"Euro",1076824380.3
"Korea","Rice","Consumption price","Euro",2010,"Euro",1106612054.6
"Korea","Rice","Consumption price","Euro",2011,"Euro",1267009552.9
"Korea","Rice","Consumption price","Euro",2012,"Euro",1464537083.7
"Korea","Rice","Consumption price","Euro",2013,"Euro",1505119845.8
"Korea","Rice","Consumption price","Euro",2014,"Euro",1508315008.8
"Korea","Rice","Consumption price","Euro",2015,"Euro",1571099001.9
"Korea","Rice","Consumption price","Euro",2016,"Euro",1352698397.9
"Korea","Rice","Consumption price","Euro",2017,"Euro",1340320812.1
"Korea","Rice","Consumption price","Euro",2018,"Euro",1718617260.8
