"Country","Commodity","Indicator","Measure","Time","Unit","Value"
"China (People's Republic of)","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",183350000
"China (People's Republic of)","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",181980000
"China (People's Republic of)","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",169700000
"China (People's Republic of)","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",177600000
"China (People's Republic of)","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",204680000
"China (People's Republic of)","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",277870000
"China (People's Republic of)","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",272930000
"China (People's Republic of)","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",2.77e+08
"China (People's Republic of)","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",278025000
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",3916503.6
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",4803037.5644
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",4882113.9118
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",4926522.151
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",4812487.3132
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",5025967.9528
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",4370628.4773
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",5304410.319
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",5399625.7582
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",6076594.073
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",6185334.9751
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",5138027.5804
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",5653000
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",6346000
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",6116000
"Colombia","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",7708572.824
"India","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",14291683.84
"India","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",14464588.3
"India","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",16236557.74
"India","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",16199976.95
"India","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",14138316.2
"India","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",18735889.05
"India","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",17908160.99
"India","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",17475464.88
"India","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",20294307.11
"India","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",21352811.32
"India","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",22051164.41
"India","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",25416730.89
"India","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",28076951.365
"India","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",26770000
"India","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",28858101.43
"India","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",29462157.69
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",12655482.547
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",13356709.965
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",13888020.662
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",16609056.876
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",16668534.339
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",20106726.391
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",17643000
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",18960000
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",21423726.391
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",22314157.34
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",17227604.265
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",18528961.335
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",21534895.329
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",17431754.535
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",19516940.28
"Indonesia","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",18507000
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",460239.1
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",428922.3
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",425395.2
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",399465.8
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",409183.6
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",496664.3
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",472528.2
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",487785.9
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",534952
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",598824.7
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",777600
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",665900
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",794500
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",805400
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",824200
"Kazakhstan","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",846900
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",5311000
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",6416000
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",6893000
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",6926000
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",7281000
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",6566000
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",7024000
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",7549000
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",7711000
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",8331000
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",8028000
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",8023333.3333
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",7819777.7778
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",7820000
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",8028206.0777
"Philippines","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",8169228.6066
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",3419164.1
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",3922351.1
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",3994350.7
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",5264092.1
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",3477431.3
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",3496221.7
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",4568480.3
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",6793028.8
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",7491282.7
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",8059731.2
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",8481277.7
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",8864094.1
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",7923185.4
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",8052651.3
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",10038374.689
"Russia","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",9674331.27
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",8994000
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",8437000
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",8936000
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",8807000
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",9219000
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",9768000
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",7206000
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",7557000
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",8875000
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",9196759
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",9636614
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",9442222
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",10216723
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",10670124
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",10969605
"South Africa","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",11200263
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",5100000
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",4718071.422
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",5547952.943
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",5663000
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",5733000
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",6775000
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",6440300
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",7705200
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",8551200
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",7599900
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",7434100
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",8057700
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",6476400
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",7264300
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",7004000
"Ukraine","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",6720000
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",4023392
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",4303331
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",4838732
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",5242641
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",5845915
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",6265976
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",5713447
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",6390345.024
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",7364118.5165
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",9803338.2797
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",12850392.481
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",13612115.189
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",12711840.583
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",14716393.353
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",15881279.773
"Viet Nam","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",15978298.12
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",51819247
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",61099637.059
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",63447637.825
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",60963661.099
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",60729613.432
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",64032986.122
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",68762295.9
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",73199380.138
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",77638392.33
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",76806455.953
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",73850212.535
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",70244970.868
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",74767002.568
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",84081597.159
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",82816688.777
"European Union","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",83085680.091
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",331033949.34
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",344958638.26
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",377112513.75
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",367747949.67
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",382697144.88
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",391765595.18
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",383638918.24
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",382829173.46
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",410890291.83
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",424054045.51
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",420251509.38
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",436594143.92
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",439531872.92
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",441423050.73
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",439184862.88
"OECD - Total","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",446277402.99
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",1384000
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",722000
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",1232000
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",1034000
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",863351.57736
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",790803.696
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",1059015.611
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",976144.795
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",1176968.9547
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",960064.319
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",1034551.5659
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",909373.01537
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",909373.01537
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",1291409.858
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",808898.5505
"Australia","Oats","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",1158589.8495
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",1536200
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",1881100
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",1436700
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",1281800
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",1218000
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",1044200
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",903500
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",1033500
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",1090700
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",1035400
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",945100
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",1209500
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",1303700
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",1353300
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",1596900
"Canada","Oats","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",1431300
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",28478
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",27531
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",25463
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",33703
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",47594.589
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",28457.725
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",18123
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",28238.725
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",28212.15246
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",34741.81204
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",29072.19416
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",46425.940006
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",34836.72805
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",24267.83806
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",35329.30242
"New Zealand","Oats","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",35357.9195
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",337100
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",324000
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",308900
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",338000
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",320944
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",311828
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",282900
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",264700
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",267300
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",271800
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",286917.191
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",311396.722
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",338252.166
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",283463.875
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",250861.001
"Norway","Oats","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",290615.906
"United Kingdom","Oats","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",831167.894
"United Kingdom","Oats","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",862893.36
"United Kingdom","Oats","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",864520
"United Kingdom","Oats","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",957060.14478
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",4380080.91
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",4480000
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",5000888.79
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",5503356.19
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",5515022.69
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",4045667.5
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",5070076.49
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",4794437.49
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",4915712.09
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",5005894.79
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",4842260.8
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",4644524.3
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",4741842.8
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",4640323.9
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",4614521.406
"Russia","Oats","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",4342839.84
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",8e+05
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",697000
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",517000
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",735000
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",835000
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",435000
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",500250
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",518759.25
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",462300
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",589300
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",445200
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",447610
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",439560
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",403240
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",395140
"Ukraine","Oats","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",457800
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",12816782
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",12469288.006
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",8025132.9214
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",8013217.2636
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",8084319.104
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",7584303.1409
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",7681715.1841
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",7879568.7251
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",7879857.4032
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",6564656.6624
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",6895655.9447
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",8999725.9996
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",7897932.9523
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",7650187.9025
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",6523815.0624
"European Union","Oats","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",7652888.7306
"OECD - Total","Oats","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",16101475.877
"OECD - Total","Oats","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",15422345.005
"OECD - Total","Oats","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",10778723.948
"OECD - Total","Oats","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",10305647.158
"OECD - Total","Oats","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",10217097.343
"OECD - Total","Oats","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",9401641.4079
"OECD - Total","Oats","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",9544748.172
