"Country","Commodity","Indicator","Measure","Time","Unit","Value"
"New Zealand","Maize","Level of production","Tonnes",2018,"Tonnes",196000
"New Zealand","Maize","Level of production","Tonnes",2019,"Tonnes",190100
"New Zealand","Maize","Level of production","Tonnes",2020,"Tonnes",214900
"Switzerland","Maize","Level of production","Tonnes",2005,"Tonnes",200600
"Switzerland","Maize","Level of production","Tonnes",2006,"Tonnes",152400
"Switzerland","Maize","Level of production","Tonnes",2007,"Tonnes",177600
"Switzerland","Maize","Level of production","Tonnes",2008,"Tonnes",170700
"Switzerland","Maize","Level of production","Tonnes",2009,"Tonnes",174000
"Switzerland","Maize","Level of production","Tonnes",2010,"Tonnes",143500
"Switzerland","Maize","Level of production","Tonnes",2011,"Tonnes",151300
"Switzerland","Maize","Level of production","Tonnes",2012,"Tonnes",146900
"Switzerland","Maize","Level of production","Tonnes",2013,"Tonnes",152000
"Switzerland","Maize","Level of production","Tonnes",2014,"Tonnes",168000
"Switzerland","Maize","Level of production","Tonnes",2015,"Tonnes",113000
"Switzerland","Maize","Level of production","Tonnes",2016,"Tonnes",144000
"Switzerland","Maize","Level of production","Tonnes",2017,"Tonnes",162454
"Switzerland","Maize","Level of production","Tonnes",2018,"Tonnes",134834
"Switzerland","Maize","Level of production","Tonnes",2019,"Tonnes",174627
"Switzerland","Maize","Level of production","Tonnes",2020,"Tonnes",218892
"Türkiye","Maize","Level of production","Tonnes",2005,"Tonnes",4e+06
"Türkiye","Maize","Level of production","Tonnes",2006,"Tonnes",3600000
"Türkiye","Maize","Level of production","Tonnes",2007,"Tonnes",3535000
"Türkiye","Maize","Level of production","Tonnes",2008,"Tonnes",4145000
"Türkiye","Maize","Level of production","Tonnes",2009,"Tonnes",4250000
"Türkiye","Maize","Level of production","Tonnes",2010,"Tonnes",4310000
"Türkiye","Maize","Level of production","Tonnes",2011,"Tonnes",4200000
"Türkiye","Maize","Level of production","Tonnes",2012,"Tonnes",4600000
"Türkiye","Maize","Level of production","Tonnes",2013,"Tonnes",5900000
"Türkiye","Maize","Level of production","Tonnes",2014,"Tonnes",5950000
"Türkiye","Maize","Level of production","Tonnes",2015,"Tonnes",6400000
"Türkiye","Maize","Level of production","Tonnes",2016,"Tonnes",6400000
"Türkiye","Maize","Level of production","Tonnes",2017,"Tonnes",5900000
"Türkiye","Maize","Level of production","Tonnes",2018,"Tonnes",5700000
"Türkiye","Maize","Level of production","Tonnes",2019,"Tonnes",6e+06
"Türkiye","Maize","Level of production","Tonnes",2020,"Tonnes",6500000
"United Kingdom","Maize","Level of production","Tonnes",2017,"Tonnes",5291563.6
"United Kingdom","Maize","Level of production","Tonnes",2018,"Tonnes",6168920
"United Kingdom","Maize","Level of production","Tonnes",2019,"Tonnes",6101600
"United Kingdom","Maize","Level of production","Tonnes",2020,"Tonnes",5673600
"United States","Maize","Level of production","Tonnes",2005,"Tonnes",282260420.29
"United States","Maize","Level of production","Tonnes",2006,"Tonnes",267502203.57
"United States","Maize","Level of production","Tonnes",2007,"Tonnes",331183527.7
"United States","Maize","Level of production","Tonnes",2008,"Tonnes",305909129.01
"United States","Maize","Level of production","Tonnes",2009,"Tonnes",331924232.69
"United States","Maize","Level of production","Tonnes",2010,"Tonnes",315620848.46
"United States","Maize","Level of production","Tonnes",2011,"Tonnes",312791893.9
"United States","Maize","Level of production","Tonnes",2012,"Tonnes",273194912.61
"United States","Maize","Level of production","Tonnes",2013,"Tonnes",351275023.56
"United States","Maize","Level of production","Tonnes",2014,"Tonnes",361094444.97
"United States","Maize","Level of production","Tonnes",2015,"Tonnes",345509920.52
"United States","Maize","Level of production","Tonnes",2016,"Tonnes",384780493.75
"United States","Maize","Level of production","Tonnes",2017,"Tonnes",371089136.07
"United States","Maize","Level of production","Tonnes",2018,"Tonnes",364256157.94
"United States","Maize","Level of production","Tonnes",2019,"Tonnes",345967145.82
"United States","Maize","Level of production","Tonnes",2020,"Tonnes",358439236.03
"Argentina","Maize","Level of production","Tonnes",2005,"Tonnes",14445538
"Argentina","Maize","Level of production","Tonnes",2006,"Tonnes",21755365
"Argentina","Maize","Level of production","Tonnes",2007,"Tonnes",22026803
"Argentina","Maize","Level of production","Tonnes",2008,"Tonnes",13134436
"Argentina","Maize","Level of production","Tonnes",2009,"Tonnes",22663096
"Argentina","Maize","Level of production","Tonnes",2010,"Tonnes",23799830
"Argentina","Maize","Level of production","Tonnes",2011,"Tonnes",21196637
"Argentina","Maize","Level of production","Tonnes",2012,"Tonnes",32119211
"Argentina","Maize","Level of production","Tonnes",2013,"Tonnes",33087165
"Argentina","Maize","Level of production","Tonnes",2014,"Tonnes",33817449
"Argentina","Maize","Level of production","Tonnes",2015,"Tonnes",39792854
"Argentina","Maize","Level of production","Tonnes",2016,"Tonnes",49500000
"Argentina","Maize","Level of production","Tonnes",2017,"Tonnes",43460000
"Argentina","Maize","Level of production","Tonnes",2018,"Tonnes",5.7e+07
"Argentina","Maize","Level of production","Tonnes",2019,"Tonnes",58500000
"Argentina","Maize","Level of production","Tonnes",2020,"Tonnes",60500000
"Brazil","Maize","Level of production","Tonnes",2005,"Tonnes",41787558
"Brazil","Maize","Level of production","Tonnes",2006,"Tonnes",35113312
"Brazil","Maize","Level of production","Tonnes",2007,"Tonnes",42661677
"Brazil","Maize","Level of production","Tonnes",2008,"Tonnes",51846196
"Brazil","Maize","Level of production","Tonnes",2009,"Tonnes",58933350
"Brazil","Maize","Level of production","Tonnes",2010,"Tonnes",56018000
"Brazil","Maize","Level of production","Tonnes",2011,"Tonnes",72979500
"Brazil","Maize","Level of production","Tonnes",2012,"Tonnes",81505700
"Brazil","Maize","Level of production","Tonnes",2013,"Tonnes",79905500
"Brazil","Maize","Level of production","Tonnes",2014,"Tonnes",79051700
"Brazil","Maize","Level of production","Tonnes",2015,"Tonnes",84672000
"Brazil","Maize","Level of production","Tonnes",2016,"Tonnes",66531000
"Brazil","Maize","Level of production","Tonnes",2017,"Tonnes",97843000
"Brazil","Maize","Level of production","Tonnes",2018,"Tonnes",80709500
"Brazil","Maize","Level of production","Tonnes",2019,"Tonnes",100042700
"Brazil","Maize","Level of production","Tonnes",2020,"Tonnes",102515000
"Chile","Maize","Level of production","Tonnes",2005,"Tonnes",1507766.1
"Chile","Maize","Level of production","Tonnes",2006,"Tonnes",1381894.4
"Chile","Maize","Level of production","Tonnes",2007,"Tonnes",1123091.1
"Chile","Maize","Level of production","Tonnes",2008,"Tonnes",1365471.6
"Chile","Maize","Level of production","Tonnes",2009,"Tonnes",1345652.8
"Chile","Maize","Level of production","Tonnes",2010,"Tonnes",1357920.9
"Chile","Maize","Level of production","Tonnes",2011,"Tonnes",1437561
"Chile","Maize","Level of production","Tonnes",2012,"Tonnes",1413644
"Chile","Maize","Level of production","Tonnes",2013,"Tonnes",1411057
"Chile","Maize","Level of production","Tonnes",2014,"Tonnes",1115732.3
"Chile","Maize","Level of production","Tonnes",2015,"Tonnes",1517892.1
"Chile","Maize","Level of production","Tonnes",2016,"Tonnes",1149039.1
"Chile","Maize","Level of production","Tonnes",2017,"Tonnes",1039675.53
"Chile","Maize","Level of production","Tonnes",2018,"Tonnes",1087909.9
"Chile","Maize","Level of production","Tonnes",2019,"Tonnes",951069.5
"Chile","Maize","Level of production","Tonnes",2020,"Tonnes",565883.8
"China (People's Republic of)","Maize","Level of production","Tonnes",2005,"Tonnes",139365000
"China (People's Republic of)","Maize","Level of production","Tonnes",2006,"Tonnes",151603000
"China (People's Republic of)","Maize","Level of production","Tonnes",2007,"Tonnes",155123000
"China (People's Republic of)","Maize","Level of production","Tonnes",2008,"Tonnes",172120000
"China (People's Republic of)","Maize","Level of production","Tonnes",2009,"Tonnes",173259000
"China (People's Republic of)","Maize","Level of production","Tonnes",2010,"Tonnes",190752000
"China (People's Republic of)","Maize","Level of production","Tonnes",2011,"Tonnes",211316000
"China (People's Republic of)","Maize","Level of production","Tonnes",2012,"Tonnes",229559000
"China (People's Republic of)","Maize","Level of production","Tonnes",2013,"Tonnes",248453000
"China (People's Republic of)","Maize","Level of production","Tonnes",2014,"Tonnes",249764000
"China (People's Republic of)","Maize","Level of production","Tonnes",2015,"Tonnes",264992000
"China (People's Republic of)","Maize","Level of production","Tonnes",2016,"Tonnes",263613000
"China (People's Republic of)","Maize","Level of production","Tonnes",2017,"Tonnes",259071000
"China (People's Republic of)","Maize","Level of production","Tonnes",2018,"Tonnes",257173900
"China (People's Republic of)","Maize","Level of production","Tonnes",2019,"Tonnes",260957662
"China (People's Republic of)","Maize","Level of production","Tonnes",2020,"Tonnes",260670000
"Colombia","Maize","Level of production","Tonnes",2005,"Tonnes",1462791.6
"Colombia","Maize","Level of production","Tonnes",2006,"Tonnes",1573631.41
"Colombia","Maize","Level of production","Tonnes",2007,"Tonnes",1572918.655
"Colombia","Maize","Level of production","Tonnes",2008,"Tonnes",1620198.2616
"Colombia","Maize","Level of production","Tonnes",2009,"Tonnes",1587078.075
"Colombia","Maize","Level of production","Tonnes",2010,"Tonnes",1426782.5451
"Colombia","Maize","Level of production","Tonnes",2011,"Tonnes",1565372.6155
"Colombia","Maize","Level of production","Tonnes",2012,"Tonnes",1872855.1368
"Colombia","Maize","Level of production","Tonnes",2013,"Tonnes",1779069.3963
"Colombia","Maize","Level of production","Tonnes",2014,"Tonnes",1802000
"Colombia","Maize","Level of production","Tonnes",2015,"Tonnes",1471000
"Colombia","Maize","Level of production","Tonnes",2016,"Tonnes",1317000
"Colombia","Maize","Level of production","Tonnes",2017,"Tonnes",1614000
"Colombia","Maize","Level of production","Tonnes",2018,"Tonnes",1585000
"Colombia","Maize","Level of production","Tonnes",2019,"Tonnes",1395242.58
"Colombia","Maize","Level of production","Tonnes",2020,"Tonnes",1574968
"India","Maize","Level of production","Tonnes",2005,"Tonnes",14710000
"India","Maize","Level of production","Tonnes",2006,"Tonnes",15100000
"India","Maize","Level of production","Tonnes",2007,"Tonnes",18960000
"India","Maize","Level of production","Tonnes",2008,"Tonnes",19730000
"India","Maize","Level of production","Tonnes",2009,"Tonnes",16720000
"India","Maize","Level of production","Tonnes",2010,"Tonnes",21730000
"India","Maize","Level of production","Tonnes",2011,"Tonnes",21760000
"India","Maize","Level of production","Tonnes",2012,"Tonnes",22258213
"India","Maize","Level of production","Tonnes",2013,"Tonnes",24259506.52
"India","Maize","Level of production","Tonnes",2014,"Tonnes",24172655
"India","Maize","Level of production","Tonnes",2015,"Tonnes",22567344.9
"India","Maize","Level of production","Tonnes",2016,"Tonnes",25899866.34
"India","Maize","Level of production","Tonnes",2017,"Tonnes",28752884.675
"India","Maize","Level of production","Tonnes",2018,"Tonnes",27715000
"India","Maize","Level of production","Tonnes",2019,"Tonnes",28770000
"India","Maize","Level of production","Tonnes",2020,"Tonnes",31650000
"Indonesia","Maize","Level of production","Tonnes",2005,"Tonnes",12523894
"Indonesia","Maize","Level of production","Tonnes",2006,"Tonnes",11609463
"Indonesia","Maize","Level of production","Tonnes",2007,"Tonnes",13287527
"Indonesia","Maize","Level of production","Tonnes",2008,"Tonnes",16317252
"Indonesia","Maize","Level of production","Tonnes",2009,"Tonnes",17398912.902
"Indonesia","Maize","Level of production","Tonnes",2010,"Tonnes",17844676
"Indonesia","Maize","Level of production","Tonnes",2011,"Tonnes",17643000
"Indonesia","Maize","Level of production","Tonnes",2012,"Tonnes",18961000
"Indonesia","Maize","Level of production","Tonnes",2013,"Tonnes",18511853
"Indonesia","Maize","Level of production","Tonnes",2014,"Tonnes",19032677
"Indonesia","Maize","Level of production","Tonnes",2015,"Tonnes",19612000
"Indonesia","Maize","Level of production","Tonnes",2016,"Tonnes",23578000
"Indonesia","Maize","Level of production","Tonnes",2017,"Tonnes",28924000
"Indonesia","Maize","Level of production","Tonnes",2018,"Tonnes",30056000
"Indonesia","Maize","Level of production","Tonnes",2019,"Tonnes",30693000
"Indonesia","Maize","Level of production","Tonnes",2020,"Tonnes",26849000
"Kazakhstan","Maize","Level of production","Tonnes",2005,"Tonnes",432080
"Kazakhstan","Maize","Level of production","Tonnes",2006,"Tonnes",413610
"Kazakhstan","Maize","Level of production","Tonnes",2007,"Tonnes",421220
"Kazakhstan","Maize","Level of production","Tonnes",2008,"Tonnes",420147.3
"Kazakhstan","Maize","Level of production","Tonnes",2009,"Tonnes",471200
"Kazakhstan","Maize","Level of production","Tonnes",2010,"Tonnes",462040
"Kazakhstan","Maize","Level of production","Tonnes",2011,"Tonnes",481960.6
"Kazakhstan","Maize","Level of production","Tonnes",2012,"Tonnes",520429.1
"Kazakhstan","Maize","Level of production","Tonnes",2013,"Tonnes",569262.2
"Kazakhstan","Maize","Level of production","Tonnes",2014,"Tonnes",663994
"Kazakhstan","Maize","Level of production","Tonnes",2015,"Tonnes",734100
"Kazakhstan","Maize","Level of production","Tonnes",2016,"Tonnes",762400
"Kazakhstan","Maize","Level of production","Tonnes",2017,"Tonnes",784700
"Kazakhstan","Maize","Level of production","Tonnes",2018,"Tonnes",861400
"Kazakhstan","Maize","Level of production","Tonnes",2019,"Tonnes",896000
"Kazakhstan","Maize","Level of production","Tonnes",2020,"Tonnes",958100
"Philippines","Maize","Level of production","Tonnes",2005,"Tonnes",5253000
"Philippines","Maize","Level of production","Tonnes",2006,"Tonnes",6082000
"Philippines","Maize","Level of production","Tonnes",2007,"Tonnes",6737000
"Philippines","Maize","Level of production","Tonnes",2008,"Tonnes",6928000
"Philippines","Maize","Level of production","Tonnes",2009,"Tonnes",7034000
"Philippines","Maize","Level of production","Tonnes",2010,"Tonnes",6377000
"Philippines","Maize","Level of production","Tonnes",2011,"Tonnes",6971000
"Philippines","Maize","Level of production","Tonnes",2012,"Tonnes",7407000
"Philippines","Maize","Level of production","Tonnes",2013,"Tonnes",7377000
"Philippines","Maize","Level of production","Tonnes",2014,"Tonnes",7770602.74
"Philippines","Maize","Level of production","Tonnes",2015,"Tonnes",7518755.72
"Philippines","Maize","Level of production","Tonnes",2016,"Tonnes",7218810
"Philippines","Maize","Level of production","Tonnes",2017,"Tonnes",7914908.49
"Philippines","Maize","Level of production","Tonnes",2018,"Tonnes",7771918.63
"Philippines","Maize","Level of production","Tonnes",2019,"Tonnes",7978844.55
"Philippines","Maize","Level of production","Tonnes",2020,"Tonnes",8119000
"Russia","Maize","Level of production","Tonnes",2005,"Tonnes",3060164
"Russia","Maize","Level of production","Tonnes",2006,"Tonnes",3510351
"Russia","Maize","Level of production","Tonnes",2007,"Tonnes",3794850.6
"Russia","Maize","Level of production","Tonnes",2008,"Tonnes",6672092
"Russia","Maize","Level of production","Tonnes",2009,"Tonnes",3953431.2
"Russia","Maize","Level of production","Tonnes",2010,"Tonnes",3068221.6
"Russia","Maize","Level of production","Tonnes",2011,"Tonnes",6937480.2
"Russia","Maize","Level of production","Tonnes",2012,"Tonnes",8187028.7
"Russia","Maize","Level of production","Tonnes",2013,"Tonnes",11606282.6
"Russia","Maize","Level of production","Tonnes",2014,"Tonnes",11289731.1
"Russia","Maize","Level of production","Tonnes",2015,"Tonnes",13137677.6
"Russia","Maize","Level of production","Tonnes",2016,"Tonnes",15281594
"Russia","Maize","Level of production","Tonnes",2017,"Tonnes",13208095.3
"Russia","Maize","Level of production","Tonnes",2018,"Tonnes",11419020.2
"Russia","Maize","Level of production","Tonnes",2019,"Tonnes",14282352
"Russia","Maize","Level of production","Tonnes",2020,"Tonnes",13879210.1
"South Africa","Maize","Level of production","Tonnes",2005,"Tonnes",11450000
"South Africa","Maize","Level of production","Tonnes",2006,"Tonnes",6947000
"South Africa","Maize","Level of production","Tonnes",2007,"Tonnes",7339000
"South Africa","Maize","Level of production","Tonnes",2008,"Tonnes",9388000
"South Africa","Maize","Level of production","Tonnes",2009,"Tonnes",11761000
"South Africa","Maize","Level of production","Tonnes",2010,"Tonnes",12223000
"South Africa","Maize","Level of production","Tonnes",2011,"Tonnes",10340000
"South Africa","Maize","Level of production","Tonnes",2012,"Tonnes",10731000
"South Africa","Maize","Level of production","Tonnes",2013,"Tonnes",11702000
"South Africa","Maize","Level of production","Tonnes",2014,"Tonnes",11336630
"South Africa","Maize","Level of production","Tonnes",2015,"Tonnes",9588801
"South Africa","Maize","Level of production","Tonnes",2016,"Tonnes",7472713
"South Africa","Maize","Level of production","Tonnes",2017,"Tonnes",16047861
"South Africa","Maize","Level of production","Tonnes",2018,"Tonnes",11956826
"South Africa","Maize","Level of production","Tonnes",2019,"Tonnes",10806264
"South Africa","Maize","Level of production","Tonnes",2020,"Tonnes",14669408
"Ukraine","Maize","Level of production","Tonnes",2005,"Tonnes",7166600
"Ukraine","Maize","Level of production","Tonnes",2006,"Tonnes",6425600
"Ukraine","Maize","Level of production","Tonnes",2007,"Tonnes",7421100
"Ukraine","Maize","Level of production","Tonnes",2008,"Tonnes",11447000
"Ukraine","Maize","Level of production","Tonnes",2009,"Tonnes",10486000
"Ukraine","Maize","Level of production","Tonnes",2010,"Tonnes",11953000
"Ukraine","Maize","Level of production","Tonnes",2011,"Tonnes",22837800
"Ukraine","Maize","Level of production","Tonnes",2012,"Tonnes",20961300
"Ukraine","Maize","Level of production","Tonnes",2013,"Tonnes",30949600
"Ukraine","Maize","Level of production","Tonnes",2014,"Tonnes",28496800
"Ukraine","Maize","Level of production","Tonnes",2015,"Tonnes",23327570
"Ukraine","Maize","Level of production","Tonnes",2016,"Tonnes",28074600
"Ukraine","Maize","Level of production","Tonnes",2017,"Tonnes",24669000
"Ukraine","Maize","Level of production","Tonnes",2018,"Tonnes",35801050
"Ukraine","Maize","Level of production","Tonnes",2019,"Tonnes",35880050
"Ukraine","Maize","Level of production","Tonnes",2020,"Tonnes",30290000
"Viet Nam","Maize","Level of production","Tonnes",2005,"Tonnes",3787100
"Viet Nam","Maize","Level of production","Tonnes",2006,"Tonnes",3854600
"Viet Nam","Maize","Level of production","Tonnes",2007,"Tonnes",4303200
"Viet Nam","Maize","Level of production","Tonnes",2008,"Tonnes",4573100
"Viet Nam","Maize","Level of production","Tonnes",2009,"Tonnes",4371700
"Viet Nam","Maize","Level of production","Tonnes",2010,"Tonnes",4606800
"Viet Nam","Maize","Level of production","Tonnes",2011,"Tonnes",4835600
"Viet Nam","Maize","Level of production","Tonnes",2012,"Tonnes",4803600
"Viet Nam","Maize","Level of production","Tonnes",2013,"Tonnes",5191200
"Viet Nam","Maize","Level of production","Tonnes",2014,"Tonnes",5202300
"Viet Nam","Maize","Level of production","Tonnes",2015,"Tonnes",5287200
"Viet Nam","Maize","Level of production","Tonnes",2016,"Tonnes",5246699.3
"Viet Nam","Maize","Level of production","Tonnes",2017,"Tonnes",5109765.58
"Viet Nam","Maize","Level of production","Tonnes",2018,"Tonnes",4874054.1626
"Viet Nam","Maize","Level of production","Tonnes",2019,"Tonnes",4732148.6038
"Viet Nam","Maize","Level of production","Tonnes",2020,"Tonnes",4559639.3665
"European Union","Maize","Level of production","Tonnes",2005,"Tonnes",50326950
"European Union","Maize","Level of production","Tonnes",2006,"Tonnes",44386500
"European Union","Maize","Level of production","Tonnes",2007,"Tonnes",48083840
"European Union","Maize","Level of production","Tonnes",2008,"Tonnes",62883720
"European Union","Maize","Level of production","Tonnes",2009,"Tonnes",57461270
"European Union","Maize","Level of production","Tonnes",2010,"Tonnes",57351130
"European Union","Maize","Level of production","Tonnes",2011,"Tonnes",68390590
"European Union","Maize","Level of production","Tonnes",2012,"Tonnes",57813490
"European Union","Maize","Level of production","Tonnes",2013,"Tonnes",64796640
"European Union","Maize","Level of production","Tonnes",2014,"Tonnes",77508300
"European Union","Maize","Level of production","Tonnes",2015,"Tonnes",58937950
"European Union","Maize","Level of production","Tonnes",2016,"Tonnes",62736780
"European Union","Maize","Level of production","Tonnes",2017,"Tonnes",64703950
"European Union","Maize","Level of production","Tonnes",2018,"Tonnes",69036440
"European Union","Maize","Level of production","Tonnes",2019,"Tonnes",70127710
"European Union","Maize","Level of production","Tonnes",2020,"Tonnes",64754920
"OECD - Total","Maize","Level of production","Tonnes",2005,"Tonnes",368645076.99
"OECD - Total","Maize","Level of production","Tonnes",2006,"Tonnes",349665265.38
"OECD - Total","Maize","Level of production","Tonnes",2007,"Tonnes",416879435.45
"OECD - Total","Maize","Level of production","Tonnes",2008,"Tonnes",402153439.87
"OECD - Total","Maize","Level of production","Tonnes",2009,"Tonnes",417586490.56
"OECD - Total","Maize","Level of production","Tonnes",2010,"Tonnes",404666575.9
"OECD - Total","Maize","Level of production","Tonnes",2011,"Tonnes",403794725.82
"OECD - Total","Maize","Level of production","Tonnes",2012,"Tonnes",366661715.74
"OECD - Total","Maize","Level of production","Tonnes",2013,"Tonnes",448323453.31
"OECD - Total","Maize","Level of production","Tonnes",2014,"Tonnes",465567483.81
"OECD - Total","Maize","Level of production","Tonnes",2015,"Tonnes",439093288.87
"OECD - Total","Maize","Level of production","Tonnes",2016,"Tonnes",483663976.16
"OECD - Total","Maize","Level of production","Tonnes",2017,"Tonnes",468063216.5
"OECD - Total","Maize","Level of production","Tonnes",2018,"Tonnes",458716821.67
"OECD - Total","Maize","Level of production","Tonnes",2019,"Tonnes",441647707.32
"OECD - Total","Maize","Level of production","Tonnes",2020,"Tonnes",457039967.38
"Australia","Oats","Level of production","Tonnes",2005,"Tonnes",1688000
"Australia","Oats","Level of production","Tonnes",2006,"Tonnes",748000
"Australia","Oats","Level of production","Tonnes",2007,"Tonnes",1502000
"Australia","Oats","Level of production","Tonnes",2008,"Tonnes",1160000
"Australia","Oats","Level of production","Tonnes",2009,"Tonnes",1162000
"Australia","Oats","Level of production","Tonnes",2010,"Tonnes",1127683
"Australia","Oats","Level of production","Tonnes",2011,"Tonnes",1262032
"Australia","Oats","Level of production","Tonnes",2012,"Tonnes",1121135.13
"Australia","Oats","Level of production","Tonnes",2013,"Tonnes",1326102.3502
"Australia","Oats","Level of production","Tonnes",2014,"Tonnes",1198006.24
"Australia","Oats","Level of production","Tonnes",2015,"Tonnes",1308184.775
"Australia","Oats","Level of production","Tonnes",2016,"Tonnes",1873298.474
"Australia","Oats","Level of production","Tonnes",2017,"Tonnes",1051662.2841
"Australia","Oats","Level of production","Tonnes",2018,"Tonnes",1134618.65
"Australia","Oats","Level of production","Tonnes",2019,"Tonnes",1142934.47
"Australia","Oats","Level of production","Tonnes",2020,"Tonnes",1664640.5662
"Canada","Oats","Level of production","Tonnes",2005,"Tonnes",3282700
"Canada","Oats","Level of production","Tonnes",2006,"Tonnes",3852200
"Canada","Oats","Level of production","Tonnes",2007,"Tonnes",4618400
"Canada","Oats","Level of production","Tonnes",2008,"Tonnes",4272600
"Canada","Oats","Level of production","Tonnes",2009,"Tonnes",2911500
"Canada","Oats","Level of production","Tonnes",2010,"Tonnes",2451400
"Canada","Oats","Level of production","Tonnes",2011,"Tonnes",3157600
"Canada","Oats","Level of production","Tonnes",2012,"Tonnes",2829600
"Canada","Oats","Level of production","Tonnes",2013,"Tonnes",3927600
"Canada","Oats","Level of production","Tonnes",2014,"Tonnes",2976800
"Canada","Oats","Level of production","Tonnes",2015,"Tonnes",3425000
"Canada","Oats","Level of production","Tonnes",2016,"Tonnes",3231200
"Canada","Oats","Level of production","Tonnes",2017,"Tonnes",3733000
"Canada","Oats","Level of production","Tonnes",2018,"Tonnes",3436000
"Canada","Oats","Level of production","Tonnes",2019,"Tonnes",4227300
"Canada","Oats","Level of production","Tonnes",2020,"Tonnes",4575800
"New Zealand","Oats","Level of production","Tonnes",2005,"Tonnes",28478
"New Zealand","Oats","Level of production","Tonnes",2006,"Tonnes",27531
"New Zealand","Oats","Level of production","Tonnes",2007,"Tonnes",25463
"New Zealand","Oats","Level of production","Tonnes",2008,"Tonnes",33703
"New Zealand","Oats","Level of production","Tonnes",2009,"Tonnes",47608
"New Zealand","Oats","Level of production","Tonnes",2010,"Tonnes",28466
"New Zealand","Oats","Level of production","Tonnes",2011,"Tonnes",18118
"New Zealand","Oats","Level of production","Tonnes",2012,"Tonnes",28225
"New Zealand","Oats","Level of production","Tonnes",2013,"Tonnes",34741
"New Zealand","Oats","Level of production","Tonnes",2014,"Tonnes",29119
"New Zealand","Oats","Level of production","Tonnes",2015,"Tonnes",46600
"New Zealand","Oats","Level of production","Tonnes",2016,"Tonnes",34983
"New Zealand","Oats","Level of production","Tonnes",2017,"Tonnes",24286
"New Zealand","Oats","Level of production","Tonnes",2018,"Tonnes",26824
"New Zealand","Oats","Level of production","Tonnes",2019,"Tonnes",23300
"New Zealand","Oats","Level of production","Tonnes",2020,"Tonnes",34266
"Norway","Oats","Level of production","Tonnes",2005,"Tonnes",276200
"Norway","Oats","Level of production","Tonnes",2006,"Tonnes",245900
"Norway","Oats","Level of production","Tonnes",2007,"Tonnes",273300
"Norway","Oats","Level of production","Tonnes",2008,"Tonnes",325200
"Norway","Oats","Level of production","Tonnes",2009,"Tonnes",274600
"Norway","Oats","Level of production","Tonnes",2010,"Tonnes",294200
"Norway","Oats","Level of production","Tonnes",2011,"Tonnes",228829
"Norway","Oats","Level of production","Tonnes",2012,"Tonnes",229900
"Norway","Oats","Level of production","Tonnes",2013,"Tonnes",222300
"Norway","Oats","Level of production","Tonnes",2014,"Tonnes",281774
"Norway","Oats","Level of production","Tonnes",2015,"Tonnes",283387
"Norway","Oats","Level of production","Tonnes",2016,"Tonnes",356419
"Norway","Oats","Level of production","Tonnes",2017,"Tonnes",282828
"Norway","Oats","Level of production","Tonnes",2018,"Tonnes",156153
"Norway","Oats","Level of production","Tonnes",2019,"Tonnes",230309
"Norway","Oats","Level of production","Tonnes",2020,"Tonnes",308485
"United Kingdom","Oats","Level of production","Tonnes",2017,"Tonnes",875000
"United Kingdom","Oats","Level of production","Tonnes",2018,"Tonnes",850300
"United Kingdom","Oats","Level of production","Tonnes",2019,"Tonnes",1076000
"United Kingdom","Oats","Level of production","Tonnes",2020,"Tonnes",1031000
"Russia","Oats","Level of production","Tonnes",2005,"Tonnes",4545081
"Russia","Oats","Level of production","Tonnes",2006,"Tonnes",4860293
"Russia","Oats","Level of production","Tonnes",2007,"Tonnes",5384427.7
"Russia","Oats","Level of production","Tonnes",2008,"Tonnes",5838266.1
"Russia","Oats","Level of production","Tonnes",2009,"Tonnes",5406222.6
"Russia","Oats","Level of production","Tonnes",2010,"Tonnes",3225249.5
"Russia","Oats","Level of production","Tonnes",2011,"Tonnes",5342210.4
"Russia","Oats","Level of production","Tonnes",2012,"Tonnes",4041711.4
"Russia","Oats","Level of production","Tonnes",2013,"Tonnes",4947534
"Russia","Oats","Level of production","Tonnes",2014,"Tonnes",5279706.7
"Russia","Oats","Level of production","Tonnes",2015,"Tonnes",4537901.8
"Russia","Oats","Level of production","Tonnes",2016,"Tonnes",4765889.3
"Russia","Oats","Level of production","Tonnes",2017,"Tonnes",5456236.8
"Russia","Oats","Level of production","Tonnes",2018,"Tonnes",4719323.9
"Russia","Oats","Level of production","Tonnes",2019,"Tonnes",4424432.9
"Russia","Oats","Level of production","Tonnes",2020,"Tonnes",4131989
"Ukraine","Oats","Level of production","Tonnes",2005,"Tonnes",790700
"Ukraine","Oats","Level of production","Tonnes",2006,"Tonnes",690200
"Ukraine","Oats","Level of production","Tonnes",2007,"Tonnes",544400
"Ukraine","Oats","Level of production","Tonnes",2008,"Tonnes",944000
"Ukraine","Oats","Level of production","Tonnes",2009,"Tonnes",731000
"Ukraine","Oats","Level of production","Tonnes",2010,"Tonnes",458500
"Ukraine","Oats","Level of production","Tonnes",2011,"Tonnes",505600
"Ukraine","Oats","Level of production","Tonnes",2012,"Tonnes",629700
"Ukraine","Oats","Level of production","Tonnes",2013,"Tonnes",467300
"Ukraine","Oats","Level of production","Tonnes",2014,"Tonnes",612500
"Ukraine","Oats","Level of production","Tonnes",2015,"Tonnes",488510
"Ukraine","Oats","Level of production","Tonnes",2016,"Tonnes",499900
