"Country","Commodity","Indicator","Measure","Time","Unit","Value"
"New Zealand","Maize","Level of production","Tonnes",2009,"Tonnes",188812
"New Zealand","Maize","Level of production","Tonnes",2010,"Tonnes",210175
"New Zealand","Maize","Level of production","Tonnes",2011,"Tonnes",211231
"New Zealand","Maize","Level of production","Tonnes",2012,"Tonnes",201659
"New Zealand","Maize","Level of production","Tonnes",2013,"Tonnes",237000
"New Zealand","Maize","Level of production","Tonnes",2014,"Tonnes",226000
"New Zealand","Maize","Level of production","Tonnes",2015,"Tonnes",210000
"New Zealand","Maize","Level of production","Tonnes",2016,"Tonnes",175600
"New Zealand","Maize","Level of production","Tonnes",2017,"Tonnes",192000
"New Zealand","Maize","Level of production","Tonnes",2018,"Tonnes",196000
"New Zealand","Maize","Level of production","Tonnes",2019,"Tonnes",190100
"New Zealand","Maize","Level of production","Tonnes",2020,"Tonnes",214900
"Switzerland","Maize","Level of production","Tonnes",2005,"Tonnes",200600
"Switzerland","Maize","Level of production","Tonnes",2006,"Tonnes",152400
"Switzerland","Maize","Level of production","Tonnes",2007,"Tonnes",177600
"Switzerland","Maize","Level of production","Tonnes",2008,"Tonnes",170700
"Switzerland","Maize","Level of production","Tonnes",2009,"Tonnes",174000
"Switzerland","Maize","Level of production","Tonnes",2010,"Tonnes",143500
"Switzerland","Maize","Level of production","Tonnes",2011,"Tonnes",151300
"Switzerland","Maize","Level of production","Tonnes",2012,"Tonnes",146900
"Switzerland","Maize","Level of production","Tonnes",2013,"Tonnes",152000
"Switzerland","Maize","Level of production","Tonnes",2014,"Tonnes",168000
"Switzerland","Maize","Level of production","Tonnes",2015,"Tonnes",113000
"Switzerland","Maize","Level of production","Tonnes",2016,"Tonnes",144000
"Switzerland","Maize","Level of production","Tonnes",2017,"Tonnes",162454
"Switzerland","Maize","Level of production","Tonnes",2018,"Tonnes",134834
"Switzerland","Maize","Level of production","Tonnes",2019,"Tonnes",174627
"Switzerland","Maize","Level of production","Tonnes",2020,"Tonnes",218892
"Türkiye","Maize","Level of production","Tonnes",2005,"Tonnes",4e+06
"Türkiye","Maize","Level of production","Tonnes",2006,"Tonnes",3600000
"Türkiye","Maize","Level of production","Tonnes",2007,"Tonnes",3535000
"Türkiye","Maize","Level of production","Tonnes",2008,"Tonnes",4145000
"Türkiye","Maize","Level of production","Tonnes",2009,"Tonnes",4250000
"Türkiye","Maize","Level of production","Tonnes",2010,"Tonnes",4310000
"Türkiye","Maize","Level of production","Tonnes",2011,"Tonnes",4200000
"Türkiye","Maize","Level of production","Tonnes",2012,"Tonnes",4600000
"Türkiye","Maize","Level of production","Tonnes",2013,"Tonnes",5900000
"Türkiye","Maize","Level of production","Tonnes",2014,"Tonnes",5950000
"Türkiye","Maize","Level of production","Tonnes",2015,"Tonnes",6400000
"Türkiye","Maize","Level of production","Tonnes",2016,"Tonnes",6400000
"Türkiye","Maize","Level of production","Tonnes",2017,"Tonnes",5900000
"Türkiye","Maize","Level of production","Tonnes",2018,"Tonnes",5700000
"Türkiye","Maize","Level of production","Tonnes",2019,"Tonnes",6e+06
"Türkiye","Maize","Level of production","Tonnes",2020,"Tonnes",6500000
"United Kingdom","Maize","Level of production","Tonnes",2017,"Tonnes",5291563.6
"United Kingdom","Maize","Level of production","Tonnes",2018,"Tonnes",6168920
"United Kingdom","Maize","Level of production","Tonnes",2019,"Tonnes",6101600
"United Kingdom","Maize","Level of production","Tonnes",2020,"Tonnes",5673600
"United States","Maize","Level of production","Tonnes",2005,"Tonnes",282260420.29
"United States","Maize","Level of production","Tonnes",2006,"Tonnes",267502203.57
"United States","Maize","Level of production","Tonnes",2007,"Tonnes",331183527.7
"United States","Maize","Level of production","Tonnes",2008,"Tonnes",305909129.01
"United States","Maize","Level of production","Tonnes",2009,"Tonnes",331924232.69
"United States","Maize","Level of production","Tonnes",2010,"Tonnes",315620848.46
"United States","Maize","Level of production","Tonnes",2011,"Tonnes",312791893.9
"United States","Maize","Level of production","Tonnes",2012,"Tonnes",273194912.61
"United States","Maize","Level of production","Tonnes",2013,"Tonnes",351275023.56
"United States","Maize","Level of production","Tonnes",2014,"Tonnes",361094444.97
"United States","Maize","Level of production","Tonnes",2015,"Tonnes",345509920.52
"United States","Maize","Level of production","Tonnes",2016,"Tonnes",384780493.75
"United States","Maize","Level of production","Tonnes",2017,"Tonnes",371089136.07
"United States","Maize","Level of production","Tonnes",2018,"Tonnes",364256157.94
"United States","Maize","Level of production","Tonnes",2019,"Tonnes",345967145.82
"United States","Maize","Level of production","Tonnes",2020,"Tonnes",358439236.03
"Argentina","Maize","Level of production","Tonnes",2005,"Tonnes",14445538
"Argentina","Maize","Level of production","Tonnes",2006,"Tonnes",21755365
"Argentina","Maize","Level of production","Tonnes",2007,"Tonnes",22026803
"Argentina","Maize","Level of production","Tonnes",2008,"Tonnes",13134436
"Argentina","Maize","Level of production","Tonnes",2009,"Tonnes",22663096
"Argentina","Maize","Level of production","Tonnes",2010,"Tonnes",23799830
"Argentina","Maize","Level of production","Tonnes",2011,"Tonnes",21196637
"Argentina","Maize","Level of production","Tonnes",2012,"Tonnes",32119211
"Argentina","Maize","Level of production","Tonnes",2013,"Tonnes",33087165
"Argentina","Maize","Level of production","Tonnes",2014,"Tonnes",33817449
"Argentina","Maize","Level of production","Tonnes",2015,"Tonnes",39792854
"Argentina","Maize","Level of production","Tonnes",2016,"Tonnes",49500000
"Argentina","Maize","Level of production","Tonnes",2017,"Tonnes",43460000
"Argentina","Maize","Level of production","Tonnes",2018,"Tonnes",5.7e+07
"Argentina","Maize","Level of production","Tonnes",2019,"Tonnes",58500000
"Argentina","Maize","Level of production","Tonnes",2020,"Tonnes",60500000
"Brazil","Maize","Level of production","Tonnes",2005,"Tonnes",41787558
"Brazil","Maize","Level of production","Tonnes",2006,"Tonnes",35113312
"Brazil","Maize","Level of production","Tonnes",2007,"Tonnes",42661677
"Brazil","Maize","Level of production","Tonnes",2008,"Tonnes",51846196
"Brazil","Maize","Level of production","Tonnes",2009,"Tonnes",58933350
"Brazil","Maize","Level of production","Tonnes",2010,"Tonnes",56018000
"Brazil","Maize","Level of production","Tonnes",2011,"Tonnes",72979500
"Brazil","Maize","Level of production","Tonnes",2012,"Tonnes",81505700
"Brazil","Maize","Level of production","Tonnes",2013,"Tonnes",79905500
"Brazil","Maize","Level of production","Tonnes",2014,"Tonnes",79051700
"Brazil","Maize","Level of production","Tonnes",2015,"Tonnes",84672000
"Brazil","Maize","Level of production","Tonnes",2016,"Tonnes",66531000
"Brazil","Maize","Level of production","Tonnes",2017,"Tonnes",97843000
"Brazil","Maize","Level of production","Tonnes",2018,"Tonnes",80709500
"Brazil","Maize","Level of production","Tonnes",2019,"Tonnes",100042700
"Brazil","Maize","Level of production","Tonnes",2020,"Tonnes",102515000
"Chile","Maize","Level of production","Tonnes",2005,"Tonnes",1507766.1
"Chile","Maize","Level of production","Tonnes",2006,"Tonnes",1381894.4
"Chile","Maize","Level of production","Tonnes",2007,"Tonnes",1123091.1
"Chile","Maize","Level of production","Tonnes",2008,"Tonnes",1365471.6
"Chile","Maize","Level of production","Tonnes",2009,"Tonnes",1345652.8
"Chile","Maize","Level of production","Tonnes",2010,"Tonnes",1357920.9
"Chile","Maize","Level of production","Tonnes",2011,"Tonnes",1437561
"Chile","Maize","Level of production","Tonnes",2012,"Tonnes",1413644
"Chile","Maize","Level of production","Tonnes",2013,"Tonnes",1411057
"Chile","Maize","Level of production","Tonnes",2014,"Tonnes",1115732.3
"Chile","Maize","Level of production","Tonnes",2015,"Tonnes",1517892.1
"Chile","Maize","Level of production","Tonnes",2016,"Tonnes",1149039.1
"Chile","Maize","Level of production","Tonnes",2017,"Tonnes",1039675.53
"Chile","Maize","Level of production","Tonnes",2018,"Tonnes",1087909.9
"Chile","Maize","Level of production","Tonnes",2019,"Tonnes",951069.5
"Chile","Maize","Level of production","Tonnes",2020,"Tonnes",565883.8
"China (People's Republic of)","Maize","Level of production","Tonnes",2005,"Tonnes",139365000
"China (People's Republic of)","Maize","Level of production","Tonnes",2006,"Tonnes",151603000
"China (People's Republic of)","Maize","Level of production","Tonnes",2007,"Tonnes",155123000
"China (People's Republic of)","Maize","Level of production","Tonnes",2008,"Tonnes",172120000
"China (People's Republic of)","Maize","Level of production","Tonnes",2009,"Tonnes",173259000
"China (People's Republic of)","Maize","Level of production","Tonnes",2010,"Tonnes",190752000
"China (People's Republic of)","Maize","Level of production","Tonnes",2011,"Tonnes",211316000
"China (People's Republic of)","Maize","Level of production","Tonnes",2012,"Tonnes",229559000
"China (People's Republic of)","Maize","Level of production","Tonnes",2013,"Tonnes",248453000
"China (People's Republic of)","Maize","Level of production","Tonnes",2014,"Tonnes",249764000
"China (People's Republic of)","Maize","Level of production","Tonnes",2015,"Tonnes",264992000
"China (People's Republic of)","Maize","Level of production","Tonnes",2016,"Tonnes",263613000
"China (People's Republic of)","Maize","Level of production","Tonnes",2017,"Tonnes",259071000
"China (People's Republic of)","Maize","Level of production","Tonnes",2018,"Tonnes",257173900
"China (People's Republic of)","Maize","Level of production","Tonnes",2019,"Tonnes",260957662
"China (People's Republic of)","Maize","Level of production","Tonnes",2020,"Tonnes",260670000
"Colombia","Maize","Level of production","Tonnes",2005,"Tonnes",1462791.6
"Colombia","Maize","Level of production","Tonnes",2006,"Tonnes",1573631.41
"Colombia","Maize","Level of production","Tonnes",2007,"Tonnes",1572918.655
"Colombia","Maize","Level of production","Tonnes",2008,"Tonnes",1620198.2616
"Colombia","Maize","Level of production","Tonnes",2009,"Tonnes",1587078.075
"Colombia","Maize","Level of production","Tonnes",2010,"Tonnes",1426782.5451
"Colombia","Maize","Level of production","Tonnes",2011,"Tonnes",1565372.6155
"Colombia","Maize","Level of production","Tonnes",2012,"Tonnes",1872855.1368
"Colombia","Maize","Level of production","Tonnes",2013,"Tonnes",1779069.3963
"Colombia","Maize","Level of production","Tonnes",2014,"Tonnes",1802000
"Colombia","Maize","Level of production","Tonnes",2015,"Tonnes",1471000
"Colombia","Maize","Level of production","Tonnes",2016,"Tonnes",1317000
"Colombia","Maize","Level of production","Tonnes",2017,"Tonnes",1614000
"Colombia","Maize","Level of production","Tonnes",2018,"Tonnes",1585000
"Colombia","Maize","Level of production","Tonnes",2019,"Tonnes",1395242.58
"Colombia","Maize","Level of production","Tonnes",2020,"Tonnes",1574968
"India","Maize","Level of production","Tonnes",2005,"Tonnes",14710000
"India","Maize","Level of production","Tonnes",2006,"Tonnes",15100000
"India","Maize","Level of production","Tonnes",2007,"Tonnes",18960000
"India","Maize","Level of production","Tonnes",2008,"Tonnes",19730000
"India","Maize","Level of production","Tonnes",2009,"Tonnes",16720000
"India","Maize","Level of production","Tonnes",2010,"Tonnes",21730000
"India","Maize","Level of production","Tonnes",2011,"Tonnes",21760000
"India","Maize","Level of production","Tonnes",2012,"Tonnes",22258213
"India","Maize","Level of production","Tonnes",2013,"Tonnes",24259506.52
"India","Maize","Level of production","Tonnes",2014,"Tonnes",24172655
"India","Maize","Level of production","Tonnes",2015,"Tonnes",22567344.9
"India","Maize","Level of production","Tonnes",2016,"Tonnes",25899866.34
"India","Maize","Level of production","Tonnes",2017,"Tonnes",28752884.675
"India","Maize","Level of production","Tonnes",2018,"Tonnes",27715000
"India","Maize","Level of production","Tonnes",2019,"Tonnes",28770000
"India","Maize","Level of production","Tonnes",2020,"Tonnes",31650000
"Indonesia","Maize","Level of production","Tonnes",2005,"Tonnes",12523894
"Indonesia","Maize","Level of production","Tonnes",2006,"Tonnes",11609463
"Indonesia","Maize","Level of production","Tonnes",2007,"Tonnes",13287527
"Indonesia","Maize","Level of production","Tonnes",2008,"Tonnes",16317252
"Indonesia","Maize","Level of production","Tonnes",2009,"Tonnes",17398912.902
"Indonesia","Maize","Level of production","Tonnes",2010,"Tonnes",17844676
"Indonesia","Maize","Level of production","Tonnes",2011,"Tonnes",17643000
"Indonesia","Maize","Level of production","Tonnes",2012,"Tonnes",18961000
"Indonesia","Maize","Level of production","Tonnes",2013,"Tonnes",18511853
"Indonesia","Maize","Level of production","Tonnes",2014,"Tonnes",19032677
"Indonesia","Maize","Level of production","Tonnes",2015,"Tonnes",19612000
"Indonesia","Maize","Level of production","Tonnes",2016,"Tonnes",23578000
"Indonesia","Maize","Level of production","Tonnes",2017,"Tonnes",28924000
"Indonesia","Maize","Level of production","Tonnes",2018,"Tonnes",30056000
"Indonesia","Maize","Level of production","Tonnes",2019,"Tonnes",30693000
"Indonesia","Maize","Level of production","Tonnes",2020,"Tonnes",26849000
"Kazakhstan","Maize","Level of production","Tonnes",2005,"Tonnes",432080
"Kazakhstan","Maize","Level of production","Tonnes",2006,"Tonnes",413610
"Kazakhstan","Maize","Level of production","Tonnes",2007,"Tonnes",421220
"Kazakhstan","Maize","Level of production","Tonnes",2008,"Tonnes",420147.3
"Kazakhstan","Maize","Level of production","Tonnes",2009,"Tonnes",471200
"Kazakhstan","Maize","Level of production","Tonnes",2010,"Tonnes",462040
"Kazakhstan","Maize","Level of production","Tonnes",2011,"Tonnes",481960.6
"Kazakhstan","Maize","Level of production","Tonnes",2012,"Tonnes",520429.1
"Kazakhstan","Maize","Level of production","Tonnes",2013,"Tonnes",569262.2
"Kazakhstan","Maize","Level of production","Tonnes",2014,"Tonnes",663994
"Kazakhstan","Maize","Level of production","Tonnes",2015,"Tonnes",734100
"Kazakhstan","Maize","Level of production","Tonnes",2016,"Tonnes",762400
"Kazakhstan","Maize","Level of production","Tonnes",2017,"Tonnes",784700
"Kazakhstan","Maize","Level of production","Tonnes",2018,"Tonnes",861400
"Kazakhstan","Maize","Level of production","Tonnes",2019,"Tonnes",896000
"Kazakhstan","Maize","Level of production","Tonnes",2020,"Tonnes",958100
"Philippines","Maize","Level of production","Tonnes",2005,"Tonnes",5253000
"Philippines","Maize","Level of production","Tonnes",2006,"Tonnes",6082000
"Philippines","Maize","Level of production","Tonnes",2007,"Tonnes",6737000
"Philippines","Maize","Level of production","Tonnes",2008,"Tonnes",6928000
"Philippines","Maize","Level of production","Tonnes",2009,"Tonnes",7034000
"Philippines","Maize","Level of production","Tonnes",2010,"Tonnes",6377000
"Philippines","Maize","Level of production","Tonnes",2011,"Tonnes",6971000
"Philippines","Maize","Level of production","Tonnes",2012,"Tonnes",7407000
"Philippines","Maize","Level of production","Tonnes",2013,"Tonnes",7377000
"Philippines","Maize","Level of production","Tonnes",2014,"Tonnes",7770602.74
"Philippines","Maize","Level of production","Tonnes",2015,"Tonnes",7518755.72
"Philippines","Maize","Level of production","Tonnes",2016,"Tonnes",7218810
"Philippines","Maize","Level of production","Tonnes",2017,"Tonnes",7914908.49
"Philippines","Maize","Level of production","Tonnes",2018,"Tonnes",7771918.63
"Philippines","Maize","Level of production","Tonnes",2019,"Tonnes",7978844.55
"Philippines","Maize","Level of production","Tonnes",2020,"Tonnes",8119000
"Russia","Maize","Level of production","Tonnes",2005,"Tonnes",3060164
"Russia","Maize","Level of production","Tonnes",2006,"Tonnes",3510351
"Russia","Maize","Level of production","Tonnes",2007,"Tonnes",3794850.6
"Russia","Maize","Level of production","Tonnes",2008,"Tonnes",6672092
"Russia","Maize","Level of production","Tonnes",2009,"Tonnes",3953431.2
"Russia","Maize","Level of production","Tonnes",2010,"Tonnes",3068221.6
"Russia","Maize","Level of production","Tonnes",2011,"Tonnes",6937480.2
"Russia","Maize","Level of production","Tonnes",2012,"Tonnes",8187028.7
"Russia","Maize","Level of production","Tonnes",2013,"Tonnes",11606282.6
"Russia","Maize","Level of production","Tonnes",2014,"Tonnes",11289731.1
"Russia","Maize","Level of production","Tonnes",2015,"Tonnes",13137677.6
"Russia","Maize","Level of production","Tonnes",2016,"Tonnes",15281594
"Russia","Maize","Level of production","Tonnes",2017,"Tonnes",13208095.3
"Russia","Maize","Level of production","Tonnes",2018,"Tonnes",11419020.2
"Russia","Maize","Level of production","Tonnes",2019,"Tonnes",14282352
"Russia","Maize","Level of production","Tonnes",2020,"Tonnes",13879210.1
"South Africa","Maize","Level of production","Tonnes",2005,"Tonnes",11450000
"South Africa","Maize","Level of production","Tonnes",2006,"Tonnes",6947000
"South Africa","Maize","Level of production","Tonnes",2007,"Tonnes",7339000
"South Africa","Maize","Level of production","Tonnes",2008,"Tonnes",9388000
"South Africa","Maize","Level of production","Tonnes",2009,"Tonnes",11761000
"South Africa","Maize","Level of production","Tonnes",2010,"Tonnes",12223000
"South Africa","Maize","Level of production","Tonnes",2011,"Tonnes",10340000
"South Africa","Maize","Level of production","Tonnes",2012,"Tonnes",10731000
"South Africa","Maize","Level of production","Tonnes",2013,"Tonnes",11702000
"South Africa","Maize","Level of production","Tonnes",2014,"Tonnes",11336630
"South Africa","Maize","Level of production","Tonnes",2015,"Tonnes",9588801
"South Africa","Maize","Level of production","Tonnes",2016,"Tonnes",7472713
"South Africa","Maize","Level of production","Tonnes",2017,"Tonnes",16047861
"South Africa","Maize","Level of production","Tonnes",2018,"Tonnes",11956826
"South Africa","Maize","Level of production","Tonnes",2019,"Tonnes",10806264
"South Africa","Maize","Level of production","Tonnes",2020,"Tonnes",14669408
"Ukraine","Maize","Level of production","Tonnes",2005,"Tonnes",7166600
"Ukraine","Maize","Level of production","Tonnes",2006,"Tonnes",6425600
"Ukraine","Maize","Level of production","Tonnes",2007,"Tonnes",7421100
"Ukraine","Maize","Level of production","Tonnes",2008,"Tonnes",11447000
"Ukraine","Maize","Level of production","Tonnes",2009,"Tonnes",10486000
"Ukraine","Maize","Level of production","Tonnes",2010,"Tonnes",11953000
"Ukraine","Maize","Level of production","Tonnes",2011,"Tonnes",22837800
"Ukraine","Maize","Level of production","Tonnes",2012,"Tonnes",20961300
"Ukraine","Maize","Level of production","Tonnes",2013,"Tonnes",30949600
"Ukraine","Maize","Level of production","Tonnes",2014,"Tonnes",28496800
"Ukraine","Maize","Level of production","Tonnes",2015,"Tonnes",23327570
"Ukraine","Maize","Level of production","Tonnes",2016,"Tonnes",28074600
"Ukraine","Maize","Level of production","Tonnes",2017,"Tonnes",24669000
"Ukraine","Maize","Level of production","Tonnes",2018,"Tonnes",35801050
"Ukraine","Maize","Level of production","Tonnes",2019,"Tonnes",35880050
"Ukraine","Maize","Level of production","Tonnes",2020,"Tonnes",30290000
"Viet Nam","Maize","Level of production","Tonnes",2005,"Tonnes",3787100
"Viet Nam","Maize","Level of production","Tonnes",2006,"Tonnes",3854600
"Viet Nam","Maize","Level of production","Tonnes",2007,"Tonnes",4303200
"Viet Nam","Maize","Level of production","Tonnes",2008,"Tonnes",4573100
"Viet Nam","Maize","Level of production","Tonnes",2009,"Tonnes",4371700
"Viet Nam","Maize","Level of production","Tonnes",2010,"Tonnes",4606800
"Viet Nam","Maize","Level of production","Tonnes",2011,"Tonnes",4835600
"Viet Nam","Maize","Level of production","Tonnes",2012,"Tonnes",4803600
"Viet Nam","Maize","Level of production","Tonnes",2013,"Tonnes",5191200
"Viet Nam","Maize","Level of production","Tonnes",2014,"Tonnes",5202300
"Viet Nam","Maize","Level of production","Tonnes",2015,"Tonnes",5287200
"Viet Nam","Maize","Level of production","Tonnes",2016,"Tonnes",5246699.3
"Viet Nam","Maize","Level of production","Tonnes",2017,"Tonnes",5109765.58
"Viet Nam","Maize","Level of production","Tonnes",2018,"Tonnes",4874054.1626
"Viet Nam","Maize","Level of production","Tonnes",2019,"Tonnes",4732148.6038
"Viet Nam","Maize","Level of production","Tonnes",2020,"Tonnes",4559639.3665
"European Union","Maize","Level of production","Tonnes",2005,"Tonnes",50326950
"European Union","Maize","Level of production","Tonnes",2006,"Tonnes",44386500
"European Union","Maize","Level of production","Tonnes",2007,"Tonnes",48083840
"European Union","Maize","Level of production","Tonnes",2008,"Tonnes",62883720
"European Union","Maize","Level of production","Tonnes",2009,"Tonnes",57461270
"European Union","Maize","Level of production","Tonnes",2010,"Tonnes",57351130
"European Union","Maize","Level of production","Tonnes",2011,"Tonnes",68390590
"European Union","Maize","Level of production","Tonnes",2012,"Tonnes",57813490
"European Union","Maize","Level of production","Tonnes",2013,"Tonnes",64796640
"European Union","Maize","Level of production","Tonnes",2014,"Tonnes",77508300
"European Union","Maize","Level of production","Tonnes",2015,"Tonnes",58937950
"European Union","Maize","Level of production","Tonnes",2016,"Tonnes",62736780
"European Union","Maize","Level of production","Tonnes",2017,"Tonnes",64703950
"European Union","Maize","Level of production","Tonnes",2018,"Tonnes",69036440
"European Union","Maize","Level of production","Tonnes",2019,"Tonnes",70127710
"European Union","Maize","Level of production","Tonnes",2020,"Tonnes",64754920
"OECD - Total","Maize","Level of production","Tonnes",2005,"Tonnes",368645076.99
"OECD - Total","Maize","Level of production","Tonnes",2006,"Tonnes",349665265.38
"OECD - Total","Maize","Level of production","Tonnes",2007,"Tonnes",416879435.45
"OECD - Total","Maize","Level of production","Tonnes",2008,"Tonnes",402153439.87
"OECD - Total","Maize","Level of production","Tonnes",2009,"Tonnes",417586490.56
"OECD - Total","Maize","Level of production","Tonnes",2010,"Tonnes",404666575.9
"OECD - Total","Maize","Level of production","Tonnes",2011,"Tonnes",403794725.82
"OECD - Total","Maize","Level of production","Tonnes",2012,"Tonnes",366661715.74
"OECD - Total","Maize","Level of production","Tonnes",2013,"Tonnes",448323453.31
"OECD - Total","Maize","Level of production","Tonnes",2014,"Tonnes",465567483.81
"OECD - Total","Maize","Level of production","Tonnes",2015,"Tonnes",439093288.87
"OECD - Total","Maize","Level of production","Tonnes",2016,"Tonnes",483663976.16
"OECD - Total","Maize","Level of production","Tonnes",2017,"Tonnes",468063216.5
"OECD - Total","Maize","Level of production","Tonnes",2018,"Tonnes",458716821.67
"OECD - Total","Maize","Level of production","Tonnes",2019,"Tonnes",441647707.32
"OECD - Total","Maize","Level of production","Tonnes",2020,"Tonnes",457039967.38
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",10792400
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",11454700
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",13801900
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",11802400
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",11904100
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",12056000
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",11676800
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",11653400
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",12786400
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",13048500
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",12441500
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",13181100
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",14029800
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",15287800
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",14017100
"Canada","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",14054600
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",25029338
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",29319361
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",31203256
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",33497591
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",27223415
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",30718201.991
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",27187382.3
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",30891689
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",29286192.35
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",33323183.898
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",36159299.882
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",40736175.269
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",41534793.943
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",43479807.683
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",42674371.575
"Mexico","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",42590113.625
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",216606.06416
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",186381.15036
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",204377.82927
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",237281.02961
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",185605.05979
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",204747.41172
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",207690.59476
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",200753.82848
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",196395.48296
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",280614.06756
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",376289.66169
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",353983.23468
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",178607.09096
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",270693.96671
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",452961.21439
"New Zealand","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",249810.31838
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",318400
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",302800
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",359100
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2008,"Tonnes",364800
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2009,"Tonnes",369000
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2010,"Tonnes",340600
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2011,"Tonnes",337200
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2012,"Tonnes",329000
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2013,"Tonnes",349000
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2014,"Tonnes",386000
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2015,"Tonnes",350000
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2016,"Tonnes",415000
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2017,"Tonnes",316700
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2018,"Tonnes",265800
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2019,"Tonnes",401000
"Switzerland","Maize","Level of consumption (at farm gate)","Tonnes",2020,"Tonnes",358783
"Türkiye","Maize","Level of consumption (at farm gate)","Tonnes",2005,"Tonnes",4300000
"Türkiye","Maize","Level of consumption (at farm gate)","Tonnes",2006,"Tonnes",4e+06
"Türkiye","Maize","Level of consumption (at farm gate)","Tonnes",2007,"Tonnes",4200000
